place_id,nombre,plaza,direccion,telefono,sitio_web,mcc,familia,payment_signal,signal_evidence,intent_score,eligible,disqualifier,outreach_message,rationale,resenas_totales,calificacion,trace_id,schema_version
ChIJdc_BkKIdzoURDr-87GEYTCw,Recaudería nissi,Ciudad de México,"13420, Amp. Selene, Tláhuac, 13420 Ciudad de México, CDMX, Mexico",55 7092 4023,https://nissi.whatsshops.com/,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, en Recaudería Nissi destacan por la frescura y calidad de sus productos en Tláhuac. Con la terminal Konfío puedes empezar a aceptar pagos con tarjeta y facilitar las compras diarias de tus clientes. ¿Te gustaría probarla?",Recaudería de barrio clasificada en misceláneos de alimentos sin datos de pago.,7,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJcctSMRb_0YURNGCUYQN-nWU,Cocina economica,Ciudad de México,"H.Congreso de la Unión 74, Santa Anita, Iztacalco, 08300 Ciudad de México, CDMX, Mexico",55 3125 5244,,5812,Restaurantes,unknown,,40,False,sin señal de compra: unknown,"Hola, qué gran sazón casero tienen en Cocina económica. Para facilitar el cobro a los comensales y no perder ventas por falta de cambio, una terminal Konfío te ayuda a aceptar todas las tarjetas de forma rápida. ¿Te platico cómo funciona?",Cocina económica pequeña con pocas reseñas y sin registro de medios de pago.,2,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJj9y84ZyzKIQREfp0Uq6W16U,Tortilleria y Molino Lo Supremo del Maiz,Guadalajara,"Av. Rio de la Plata 241, Camichines II, 45418 Tonalá, Jal., Mexico",33 3680 0420,,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, vi tu negocio Tortilleria y Molino Lo Supremo del Maiz en Tonalá. Con una terminal Konfío puedes empezar a aceptar cobros con tarjeta sin complicaciones y brindar una opción más práctica a tus clientes habituales.",Tortillería y molino local sin datos explícitos de métodos de pago.,3,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJZ5chduZLL4QRp_2Z_7sLMB0,Pollería (La Casa Del Pollo),Guadalajara,"Campanula 78, 45680 El Salto, Jal., Mexico",33 3725 5637,,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, en Pollería La Casa Del Pollo tus clientes valoran la atención rápida. Con una terminal Konfío puedes aceptar pagos con tarjeta al instante y facilitar las compras del día a día. ¿Te gustaría ver cómo funciona para tu negocio?",Pollería local sin información pública sobre medios de pago aceptados.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ7yYz_uH90YURo3yx2Fw71tg,"Recaudería ""Pirules""",Ciudad de México,"Av. Pirules, Las Fuentes, 57600 Cdad. Nezahualcóyotl, Méx., Mexico",55 4050 2207,,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, en Recaudería Pirules puedes hacer crecer tus ventas diarias cobrando con tarjeta de débito y crédito mediante la terminal Konfío. Ofrece mayor comodidad a tus clientes para sus compras de frutas y verduras frescas. ¿Te gustaría conocer los beneficios y comisiones?",Recaudería clasificada en MCC 5422 con señal de pago desconocida.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJKfXSZxPj0YUR7dUIcYYsgH0,CONSULTORIO DENTAL,Ciudad de México,"Av. 4 15, Las Aguilas, 57900 Cdad. Nezahualcóyotl, Méx., Mexico",55 5185 9151,,8011,Médicos y dentistas,unknown,,40,False,sin señal de compra: unknown,"Hola, en tu CONSULTORIO DENTAL de Las Águilas puedes facilitar el pago de consultas y tratamientos ofreciendo cobro con tarjeta mediante la terminal Konfío. Brinda más opciones a tus pacientes y aumenta tus ingresos. ¿Te gustaría recibir más información sobre nuestras terminales?",Consultorio dental clasificado en MCC 8011 con señal de pago desconocida.,,,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ98i1L2Xj0YURG2ecpnhURk4,Consultorio Dental 6 de Enero,Ciudad de México,"Av. Acuitlapilco 6715, Acuitlapilco, 56335 Chimalhuacán, Méx., Mexico",55 4464 6404,,8011,Médicos y dentistas,unknown,,40,False,sin señal de compra: unknown,"Hola, vi que en Consultorio Dental 6 de Enero ofrecen ortodoncia y consulta general. Para que tus pacientes paguen sus tratamientos fácilmente con tarjeta de crédito o débito, puedes integrar una terminal Konfío. ¿Te gustaría conocer las opciones para tu consultorio?",Consultorio odontológico general sin datos sobre métodos de cobro.,2,3.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJn4QoP5oezoURRi4VNzAzP9k,Consultorio Dental 🦷,Ciudad de México,"Av. Solidaridad 45, Unión de Guadalupe, 56606 Chalco de Díaz Covarrubias, Méx., Mexico",56 5694 6874,,8011,Médicos y dentistas,unknown,,40,False,sin señal de compra: unknown,"Hola, vi las buenas valoraciones de Consultorio Dental por su excelente atención a pacientes. Para facilitar el cobro de consultas y procedimientos con tarjetas de débito o crédito, te ofrecemos la terminal Konfío. ¿Te gustaría recibir detalles hoy mismo?",Consultorio dental sin datos estructurados ni menciones sobre cobro con tarjeta.,3,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJDY2ME8L10YURB2eDyLYkkRM,Verduzco Tortilladoras Tultitlán,Ciudad de México,"Blvd. Tultitlán Pte. 178, Los Reyes, 54900 Tultitlán de Mariano Escobedo, Méx., Mexico",55 8501 4436,http://www.tortilladoras.com.mx/,5046,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, en Verduzco Tortilladoras manejan refacciones y maquinaria comercial importante. Ofrecer cobro con tarjeta mediante una terminal Konfío les permite a tus clientes pagar piezas de alto valor fácilmente y a ti crear historial de facturación. ¿Te gustaría recibir más información?",Comercio de refacciones y equipo comercial sin información explícita de métodos de pago.,27,3.8,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJiSubHbKdYoYRAieJKwcoNto,Papeleria y merceria Chavita,Monterrey,"66005, Nuevo Amanecer, 66005 García, N.L., Mexico",81 8094 5739,,5943,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, en Papeleria y merceria Chavita puedes facilitar el cobro de utiles y articulos escolares aceptando tarjetas. Con la terminal Konfio tus clientes pueden pagar con debito o credito sin friccion. Te interesa conocer mas?",Papeleria y merceria de colonia con potencial para TPV.,4,3.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJsz22MACdYoYRe_4ygR3Ba3U,BARBERIA FENIX,Monterrey,"Sor Juana Inés de La Cruz 407, Fray Juan Antonio de Sobrevilla, 66005 García, N.L., Mexico",0000000000,,7230,Salones de belleza,unknown,,40,False,sin señal de compra: unknown,"Hola, en Barbería Fénix puedes brindar mayor comodidad a tus clientes aceptando pagos con tarjeta de crédito o débito con la terminal Konfío. Es muy práctica y rápida para tu servicio. ¿Te gustaría que te platique cómo funciona?",Barbería con poca actividad registrada y sin información sobre medios de pago.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJw7GYF1b50YURrMG16GLYzPc,Cremería Americana Suc. Vallejo,Ciudad de México,"Pte. 148 512, Nueva Industrial Vallejo, Gustavo A. Madero, 07720 Ciudad de México, CDMX, Mexico",55 5719 2171,http://www.cremeria-americana.com.mx/,5451,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, en Cremería Americana Vallejo puedes agilizar las compras de tus clientes aceptando tarjetas con la terminal Konfío. Te ayuda a recibir cobros sin fricción y generar historial con cada venta.",Cremería y lácteos clasificada en retail sin información específica de cobro.,23,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJeTrMQmzj0YUR8B6YrBGqepg,"""El botonazo"" mercería",Ciudad de México,"C. la Ardilla 232, Benito Juárez, 57000 Cdad. Nezahualcóyotl, Méx., Mexico",55 7621 3339,,5131,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, noté que en tu mercería El botonazo destacan por sus precios y buen surtido de mercancía. Para que no pierdas ventas cuando tus clientes compren por mayoreo, una terminal para cobrar con tarjeta te sería muy útil. ¿Te interesa recibir información?",Mercería minorista sin información de medios de pago disponibles.,4,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJZ7mooMAfzoUR89hbgEWHRO8,Pollería Juárez,Ciudad de México,"Av. Altamirano mz.1121, Manzana 017 entre Av. Zapata y oriente 12, San Isidro, 56617 Valle de Chalco Solidaridad, Méx., Mexico",55 4457 5914,,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, en Pollería Juárez puedes sumar clientes ofreciendo pago con tarjeta de débito y crédito. Con la terminal Konfío cobras al instante de forma segura y sin trámites complicados. ¿Te comparto más detalles para tu negocio?",Comercio minorista de pollo clasificado en misceláneos sin reseñas de pagos.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ_WMPiitRL4QRrvjcnxvUEXM,"Pollos asados ""LESMA""",Guadalajara,"Valle de Los Sauces 208, 45640 Tlajomulco de Zúñiga, Jal., Mexico",33 1012 9769,,5814,Comida Rápida,unknown,,40,False,sin señal de compra: unknown,"Hola, vi los buenos comentarios sobre el chicharron y sabor de tus pollos en Pollos asados LESMA. Acepta pagos con tarjeta con una terminal Konfio y dales a tus clientes una forma mas comoda de pagar. ¿Hablamos hoy para activarla?",Restaurante de comida rápida con flujo constante y sin evidencia de terminal.,12,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJa28Z2GIniIYRppZy5DzyPHE,Papelería HI,Monterrey,"Sta. Margarita, 66012 García, N.L., Mexico",81 1530 2101,,5943,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, veo que en Papelería HI destacan por su excelente servicio. Si buscas facilitar las compras escolares y de oficina aceptando pagos con tarjeta de crédito y débito, una terminal Konfío es la solución ideal. ¿Te gustaría conocer nuestras tarifas transparentes?",Papelería local con pocas reseñas y sin información de medios de pago.,4,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJV72bRwDj0YUReJdz_0GiPO8,Consultorio Dental,Ciudad de México,"Av. Chimalhuacán 671, Esperanza, 57800 Cdad. Nezahualcóyotl, Méx., Mexico",55 8765 0475,,8011,Médicos y dentistas,unknown,,40,False,sin señal de compra: unknown,"Hola, vi tu Consultorio Dental en Neza. Ofrecer cobro con tarjeta con la terminal Konfío permite a tus pacientes liquidar sus consultas y tratamientos con facilidad, mejorando el flujo de tu negocio. ¿Te gustaría recibir información?",Consultorio dental sin datos de medios de pago disponibles.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ23EDDL4fzoURIoEChzpSsns,"Mercería ""ALE""",Ciudad de México,"Sta. Cruz 4, Santa Cruz Amalinalco, 56609 Chalco de Díaz Covarrubias, Méx., Mexico",56 4600 0113,,5131,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, vi tu mercería en Santa Cruz Amalinalco. Si buscas cobrar con tarjeta y recibir tus pagos de inmediato sin complicaciones, en Konfío te apoyamos con una terminal rápida para que no pierdas ventas.",Mercería minorista sin información de medios de pago ni reseñas.,,,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJc9PqFwD10YURCGWK7EHoW3o,Marber la Cremería S031 Tultitlan N-4 B-23,Ciudad de México,"De las Torres 64, Sin Nombre, 54910 Fuentes del Valle, Méx., Mexico",56 1025 7648,https://i-sml.mtrbio.com/public/smartlink/marber-la-cremeria,5451,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, vi tu cremería Marber en Fuentes del Valle. Si quieres agilizar el cobro de tus productos lácteos y aceptar tarjetas de débito o crédito, en Konfío tenemos terminales pensadas para tu negocio.",Cremería y tienda de lácteos sin datos explícitos de métodos de pago.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJkUn2HkrAYoYRd9JR4S5eLFg,Leo Salón de Belleza,Monterrey,"Raymundo Albaguer #3904, Raymundo Almaguer, 67182 Guadalupe, N.L., Mexico",81 8360 6764,https://www.facebook.com/LeoSalondeBelleza/,7230,Salones de belleza,unknown,,40,False,sin señal de compra: unknown,"Hola, vi que atienden diversos servicios de corte y aplicación de uñas en Leo Salón de Belleza. Con la terminal Konfío puedes facilitar el pago con tarjeta a tus clientas y registrar todo tu volumen de ventas sin complicaciones. ¿Te comparto más detalles hoy?",Salón de belleza con 50 reseñas sin información explícita sobre métodos de pago aceptados.,50,4.5,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJjw-c31YDzoURUZz_eJev5YQ,RECAUDERÍA ARNOL,Ciudad de México,"Emilio Berliner, Fuego Nuevo, Iztapalapa, 09800 Ciudad de México, CDMX, Mexico",248 488 5149,,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, veo que atiendes a tu comunidad con excelentes productos en Recaudería Arnol. Con la terminal Konfío puedes aceptar pagos con tarjeta fácilmente y brindar una opción más práctica a tus clientes.",Recaudería clasificada bajo MCC 5422 sin evidencia de métodos de pago.,1,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJtbnWJ9EDzoURIlBRwy9E-ig,Barber Shop el Punto,Ciudad de México,"Av. Tlahuac 5161, San Lorenzo Tezonco, Iztapalapa, 09790 Ciudad de México, San Lorenzo, Iztapalapa, 09790 CDMX, Mexico",55 2034 5145,,7230,Salones de belleza,unknown,,40,False,sin señal de compra: unknown,"Hola, te contacto de Konfío. Si en Barber Shop el Punto buscas sumar cobros con tarjeta para comodidad de tus clientes en cada corte, nuestras terminales son ideales para tu negocio. ¿Te gustaría que te comparta más información?",Barbería y peluquería clasificada bajo MCC 7230 sin información de medios de pago.,,,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJ4xXyYXEBzoURbj_qXWb_pJE,Tortilleria Del sur,Ciudad de México,"Constitucion de 1917 31-Loc 1, San Lorenzo la Cebada, Xochimilco, 16035 Ciudad de México, CDMX, Mexico",55 7808 4218,,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, te escribo de Konfío. Queremos ayudarte en Tortilleria Del sur a equipar tu mostrador con una terminal para aceptar cobros con tarjeta rápido y sin perder ventas cuando la gente no trae efectivo. ¿Te interesaría conocer las opciones?",Tortillería clasificada bajo MCC 5422 sin datos de medios de pago registrados.,1,4.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJidNQP0cfzoURB9_rIhxT9-Y,Blissman Barberia,Ciudad de México,"C. Reforma 1-5, Chalco Centro, 56600 Chalco de Díaz Covarrubias, Méx., Mexico",55 6220 6091,,7230,Salones de belleza,unknown,,40,False,sin señal de compra: unknown,"Hola, leí excelentes opiniones sobre el servicio y atención en Blissman Barbería. Ofrecer cobro con tarjeta a través de una terminal moderna mejora la experiencia de tus clientes y respalda tu volumen de venta. ¿Te gustaría revisarlo?",Barbería con 74 opiniones y sin información específica sobre cobro con tarjeta.,74,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJJytdGMwdzoURil3HOhk7RNM,"Consultorio Dental ""Cecy""",Ciudad de México,"Av Soto y Gama 6, Alfredo del Mazo, 56619 Valle de Chalco Solidaridad, Méx., Mexico",15559441011,,8011,Médicos y dentistas,unknown,,40,False,sin señal de compra: unknown,"Hola Dra. Cecy, vi las excelentes opiniones sobre tu atención en Consultorio Dental Cecy. Para ofrecer pagos con tarjeta en tus tratamientos dentales y construir historial de cobro, te ofrezco la terminal Konfío. ¿Te interesa recibir más información?",Consultorio dental sin datos estructurados de cobro pero giro ideal para TPV.,5,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJMZW5spX10YURcb3tIzru8eY,"CARNICERÍA Y VERDULERÍA ""LA VICTORIA""",Ciudad de México,"C. 16 de Septiembre 26, Santiaguito, 54900 Tultitlán de Mariano Escobedo, Méx., Mexico",55 8341 1116,,5422,Misceláneos,unknown,,40,False,sin señal de compra: unknown,"Hola, vi que en Carnicería y Verdulería La Victoria destacan por la calidad de sus productos frescos. Con la terminal Konfío puedes empezar a aceptar tarjeta en tu mostrador y facilitar las compras grandes de tus clientes. ¿Te mando información?",Carnicería y verdulería de venta al por menor sin reporte de medios de pago.,3,4.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJQS13gjz10YURO6Q6uzQ3Kn4,Papelería Andy,Ciudad de México,"Av. Alamo Los reyes Tultitlán, Los Reyes, 54915 Estado De Mexico, Méx., Mexico",56 3970 2825,,5943,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, vi que en Papelería Andy atienden a los vecinos de Los Reyes. Para que puedas cobrar útiles y trámites escolares con tarjeta, te ofrezco la terminal Konfío con activación inmediata. ¿Te interesa recibir detalles?",Papelería minorista sin registro de métodos de pago.,3,3.7,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJA4XSotz30YURZZoxIQCAhgY,Mercería y Reparación de Ropa el Hilo de Oro,Ciudad de México,"54958, Manzana 002, Lomas de Cartagena, 54958 Tultitlán de Mariano Escobedo, Méx., Mexico",55 4936 0423,,5131,Ventas al detalle (Retail),unknown,,40,False,sin señal de compra: unknown,"Hola, vi que en Mercería y Reparación de Ropa el Hilo de Oro ofrecen gran variedad de hilos y composturas. Aceptar pagos con tarjeta con la terminal Konfío te permitirá asegurar cobros de trabajos especiales. ¿Te gustaría información?",Mercería y arreglo de ropa sin medios de pago estructurados.,4,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJFbxjABGzKIQRvseVfBVchdQ,La Fonda de teresita,Guadalajara,"Oasis 184, Lomas del Camichin I, 45403 Tonalá, Jal., Mexico",33 1757 4930,,5812,Restaurantes,unknown,,40,False,sin señal de compra: unknown,"Hola, vi que tienes La Fonda de teresita en Tonala. Si buscas facilitar el cobro de tus desayunos y comidas, con una terminal Konfio puedes aceptar tarjeta sin complicaciones tecnicas ni rentas fijas.",Fonda y restaurante de desayunos clasificado en restaurantes.,,,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJL4B042BLL4QRFx3qia0Vt2Y,Celeste Art,Guadalajara,"GR89+FQW, Calle Ignacio Allende 33, Centro, 45680 El Salto, Jal., Mexico",33 2830 1392,https://www.instagram.com/this.celesteart/profilecard/?igsh=MXZ6Nm54a2cwdjdzNA==,7230,Salones de belleza,unknown,,40,False,sin señal de compra: unknown,"Hola, en Celeste Art hacen un trabajo excelente en uñas y manicure. Con una terminal Konfío puedes cobrar fácilmente con tarjeta todos tus servicios y citas. ¿Te interesa conocerla?",Salón de uñas y estética sin señales explícitas de cobro con tarjeta.,11,4.6,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
ChIJhYZKYwBLL4QRdvFAAWqQRRY,Barbería La Curva,Guadalajara,"A Juanacatlán 510, La Haciendita, 45680 El Salto, Jal., Mexico",33 1764 0206,,7230,Salones de belleza,unknown,,40,False,sin señal de compra: unknown,"Hola, en Barbería La Curva ofrecen cortes y venta de camisas y gorras. Con la terminal Konfío puedes cobrar tanto servicios como productos con tarjeta al instante. ¿Te platico más?",Barbería con venta de accesorios sin mención de terminal o métodos de pago.,9,5.0,trc_01M1DFHV0XAZFFD2N2HRYT68Z3,1.0
